hmid,wid,reflection_period,original_hm,cleaned_hm,modified,num_sentence,ground_truth_category,predicted_category,id,text,others
103010,260,3m,I was able to solve the crossword puzzle in the newspaper.,I was able to solve the crossword puzzle in the newspaper.,True,1,achievement,achievement,732,solve crossword puzzle newspaper,1
103225,790,3m,I SAW THE PAGUPALI 2 FILM.,I SAW THE PAGUPALI 2 FILM.,True,1,NA,leisure,733,pagupali film,2
103346,365,3m,My child met her eating quota the past few days.,My child met her eating quota the past few days.,True,1,NA,affection,734,child met eat quota days,2
103372,1364,3m,"I started reading a great novel...one of the best i've ever read, called ""New York, the novel,"" by Edward Rutherfurd.","I started reading a great novel...one of the best i've ever read, called ""New York, the novel,"" by Edward Rutherfurd.",True,1,NA,leisure,735,started read novelone ive read called york edward rutherfurd,0
103594,28,3m,I was able to eat one of my favorite snacks.,I was able to eat one of my favorite snacks.,True,1,NA,achievement,736,eat favorite snacks,0
103610,529,3m,The person who was opposing my thesis was transferred.,The person who was opposing my thesis was transferred.,True,1,NA,achievement,737,person opposing thesis transferred,2
103688,820,3m,Completing a new record for my weightlifting,Completing a new record for my weightlifting,True,1,achievement,achievement,738,complete record weightlifting,0
103728,1235,3m,I have been blogging for a while and monetized it with Google AdSense. I received my first payment from them a few months before. I was extremely happy and excited.,I have been blogging for a while and monetized it with Google AdSense. I received my first payment from them a few months before. I was extremely happy and excited.,True,3,NA,achievement,739,blogging monetized google adsense received payment extremely excited,3
103741,1044,3m,Today my husband's cousin sisters came to our house. We chat for a long time. In between we shared some events and discussed some person behaviors. It made me feel very happy.,Today my husband's cousin sisters came to our house. We chat for a long time. In between we shared some events and discussed some person behaviors. It made me feel very happy.,True,4,NA,affection,740,husband cousin sister house chat shared event discussing person behavior feel,6
103990,2427,3m,Cats started eating again.,Cats started eating again.,True,1,NA,enjoy_the_moment,741,cat started eat,0
104031,3216,3m,"my cousin noah begin born.
","my cousin noah begin born.
",True,1,NA,affection,742,cousin noah begin born,1
104082,9927,3m,"The day I got all settled into my new home, I cried with excitement when I got my keys.","The day I got all settled into my new home, I cried with excitement when I got my keys.",True,1,NA,achievement,743,settled home crying excited keys,2
104141,5020,3m,I bought a new bass guitar.,I bought a new bass guitar.,True,1,NA,achievement,744,bought bass guitar,0
104215,2122,3m,Having my daughter surprise me with some flowers she picked from the yard.,Having my daughter surprise me with some flowers she picked from the yard.,True,1,NA,affection,745,daughter surprise flowers picked yard,1
104270,3922,3m,We (my MF and I) bought a new car after a week of walking the lots.,We (my MF and I) bought a new car after a week of walking the lots.,True,1,NA,achievement,746,mf bought car walk lots,0
104276,8715,3m,My older son was able to lead his Boy Scout patrol on a camping trip.,My older son was able to lead his Boy Scout patrol on a camping trip.,True,1,NA,affection,747,son lead boy scout patrol camping trip,3
104328,10,3m,"I ran into an old friend at the store who I have not seen in years. We talked for awhile and got caught up on things, it was quite a nostalgic conversation and I enjoyed it a lot.","I ran into an old friend at the store who I have not seen in years. We talked for awhile and got caught up on things, it was quite a nostalgic conversation and I enjoyed it a lot.",True,2,NA,bonding,748,ran friend store talked awhile caught nostalgic conversation enjoyed,2
104389,54,3m,I got a new jewellery.,I got a new jewellery.,True,1,NA,enjoy_the_moment,749,jewellery,0
104481,498,3m,Today morning when I wake up my mother gave me a kiss.,Today morning when I wake up my mother gave me a kiss.,True,1,NA,affection,750,morning waking mother kissed,3
104530,118,3m,I had a good run last night and I felt good but tired when I came back.,I had a good run last night and I felt good but tired when I came back.,True,1,NA,exercise,751,running night tire,0
104533,1761,3m,I WENT TO BANGALORE FOR INDUSTRIAL VISIT,I WENT TO BANGALORE FOR INDUSTRIAL VISIT,True,1,achievement,achievement,752,bangalore industrial visit,0
104600,1151,3m,One of my favorite TV shows from the 90s was on television.,One of my favorite TV shows from the 90s was on television.,True,1,NA,leisure,753,favorite tv television,0
104835,1141,3m,I made a new friend and had her over to hang out.,I made a new friend and had her over to hang out.,True,1,bonding,bonding,754,friend hang,2
105009,11293,3m,I went to the park and saw a large family of ducklings that I fed and enjoyed for a few hours photographing.,I went to the park and saw a large family of ducklings that I fed and enjoyed for a few hours photographing.,True,1,NA,affection,755,park family ducklings fed enjoyed hours photographing,3
105010,9068,3m,"I found a new series on Netflix with 10 seasons. I found a Netflix show called Futurama and after watching one episode i love it. Since it has so many seasons i can watch it for a really long time, maybe up to 3 months. Watching Netflix is one of my only entertainments so its great to find long series on Netflix to watch.","I found a new series on Netflix with 10 seasons. I found a Netflix show called Futurama and after watching one episode i love it. Since it has so many seasons i can watch it for a really long time, maybe up to 3 months. Watching Netflix is one of my only entertainments so its great to find long series on Netflix to watch.",True,4,NA,leisure,756,found series netflix season found netflix called futurama watched episode love season watched watched netflix entertaining series netflix watched,3
105061,7143,3m,The time I got a raise at work after feeling like my productivity was not up to my own expectations.,The time I got a raise at work after feeling like my productivity was not up to my own expectations.,True,1,NA,achievement,757,raise feel productive expected,1
105108,1158,3m,Yesterday the lady living next door appraises me she was very happy with me and praoses me,Yesterday the lady living next door appraises me she was very happy with me and praised me,False,1,NA,affection,758,lady living door appraises praised,2
105162,3435,3m,Yesterday I ran into an old friend whom I haven't seen in over 10 years. We chatted for a bit and made plans to see each other again soon. Our hug was so comforting.,Yesterday I ran into an old friend whom I haven't seen in over 10 years. We chatted for a bit and made plans to see each other again soon. Our hug was so comforting.,True,3,bonding,bonding,759,ran friend havent chat bit planned hug comfortable,2
105213,299,3m,"My wife prepared a sweet, she doesn't know to cook, but even though she tried it and made it for me. I was so happy to have that sweet.","My wife prepared a sweet, she doesn't know to cook, but even though she tried it and made it for me. I was so happy to have that sweet.",True,2,NA,affection,760,wife prepare sweet doesnt cooked sweet,2
105287,159,3m,Bitcoin prices skyrocketed,Bitcoin prices skyrocketed,True,1,NA,achievement,761,bitcoin price skyrocketed,0
105416,780,3m,MY BOY FRIEND LOVE FEELING,MY BOY FRIEND LOVE FEELING,True,1,affection,affection,762,boy friend love feel,4
105573,12496,3m,When i saved a dog which was about to be hit by a speeding car.,When i saved a dog which was about to be hit by a speeding car.,True,1,NA,achievement,763,save dog hit speed car,0
105605,1928,3m,YESTERDAY WAS MY BOYFRIEND'S BIRTHDAY.SO I WAS PLANNED FOR A SURPRISE.THAT SURPRISE MADE HIM VERY HAPPY.SO I ALSO FELT VERY HAPPY.,YESTERDAY WAS MY BOYFRIEND'S BIRTHDAY.SO I WAS PLANNED FOR A SURPRISE.THAT SURPRISE MADE HIM VERY HAPPY.SO I ALSO FELT VERY HAPPY.,True,1,affection,affection,764,boyfriend birthdayso planned surprisethat surprise happyso,4
105749,1682,3m,I convinced a person that my extreme political beliefs aren't actually ridiculous.,I convinced a person that my extreme political beliefs aren't actually ridiculous.,True,1,NA,achievement,765,convinced person extremely political beliefs arent ridiculous,3
105783,2804,3m,I was feeling happy last month or so because my wife got new job. I was confident of supporting her job onto our future.,I was feeling happy last month or so because my wife got new job. I was confident of supporting her job onto our future.,True,2,NA,achievement,766,feel wife job confident supported job future,2
106121,4046,3m,"I received, I earned, a qualification for work.","I received, I earned, a qualification for work.",True,1,NA,achievement,767,received earned qualification,0
106203,338,3m,Cleaned out the basement - a long standing project.,Cleaned out the basement - a long standing project.,True,1,NA,achievement,768,cleaned basement standing project,1
106506,2833,3m,A friend drove 600 miles to visit me for the weekend.,A friend drove 600 miles to visit me for the weekend.,True,1,NA,bonding,769,friend drove mile visit weekend,2
106650,685,3m,My son turned 16 years old and got his license,My son turned 16 years old and got his license,True,1,NA,affection,770,son license,1
106655,747,3m,I bought several books for a good price.,I bought several books for a good price.,True,1,NA,achievement,771,bought booked price,0
106714,8707,3m,Seeing my brother for the first time in over a month because his job was very busy.,Seeing my brother for the first time in over a month because his job was very busy.,True,1,NA,affection,772,brother job business,2
106770,44,3m,I found an item that I had not seen in stores since I was a child (I bought one for myself).,I found an item that I had not seen in stores since I was a child (I bought one for myself).,True,1,NA,achievement,773,found items store child bought,2
106817,3168,3m,I qualified to attend the I.T.F. Taekwon-do national championship.,I qualified to attend the I.T.F. Taekwon-do national championship.,True,2,NA,enjoy_the_moment,774,qualified attended itf taekwondo national championship,1
106855,1399,3m,Celebrated my birthday last weekend with my family.,Celebrated my birthday last weekend with my family.,True,1,affection,affection,775,celebrated birthday weekend family,2
107017,1990,3m,I found a dollar on the ground.,I found a dollar on the ground.,True,1,NA,enjoy_the_moment,776,found dollar ground,0
107126,12516,3m,Going to see my favorite band.,Going to see my favorite band.,True,1,NA,leisure,777,favorite band,0
107212,8920,3m,This one time my girlfriend left me a note hidden behind my bathroom mirror. That really made me happy.,This one time my girlfriend left me a note hidden behind my bathroom mirror. That really made me happy.,True,2,NA,affection,778,girlfriend left note hidden bathroom mirror,4
107223,1251,3m,"I was able to get a new hot water tank. While I am not happy about the money spent, I am happy that I do not have to think about my hot water tank any more.","I was able to get a new hot water tank. While I am not happy about the money spent, I am happy that I do not have to think about my hot water tank any more.",True,2,NA,achievement,779,hot water tank money spent hot water tank,0
107277,121,3m,Took a trip to N Carolina with my grandkids.,Took a trip to N Carolina with my grandkids.,True,1,NA,affection,780,trip carolina grandkids,1
107478,262,3m,I started to learn how to crochet.,I started to learn how to crochet.,True,1,NA,achievement,781,started learned crochet,0
107490,303,3m,We had a great church service yesterday.,We had a great church service yesterday.,True,1,NA,enjoy_the_moment,782,church service,0
107510,999,3m,Eating a tasty grilled chicken made me feel happy and fulfilled yesterday.,Eating a tasty grilled chicken made me feel happy and fulfilled yesterday.,True,1,NA,enjoy_the_moment,783,eat tasty grilled chicken feel fulfilled,0
107640,59,3m,I went out with a friend to an old bar I used to go to.,I went out with a friend to an old bar I used to go to.,True,1,bonding,bonding,784,friend bar,2
107686,4284,3m,I watched my niece perform in her dance recital.,I watched my niece perform in her dance recital.,True,1,NA,affection,785,watched niece perform dance recital,1
107804,3335,3m,My son and I went to my folks' farm and drove a remote control truck for a while.,My son and I went to my folks' farm and drove a remote control truck for a while.,True,1,NA,affection,786,son folks farm drove remote control truck,3
107878,966,3m,I watched a movie with my parents and they really enjoyed the movie that I recommended,I watched a movie with my parents and they really enjoyed the movie that I recommended,True,1,NA,affection,787,watched movie parents enjoyed movie recommendation,3
107982,437,3m,When I got paid on Friday morning.,When I got paid on Friday morning.,True,1,achievement,achievement,788,paid friday morning,1
108065,33,3m,I had lunch with some friends I have not seen in a long time.,I had lunch with some friends I have not seen in a long time.,True,1,NA,bonding,789,lunch friend,2
108197,305,3m,I went to a Jimmy Buffet concert with friends and we tailgated before.,I went to a Jimmy Buffet concert with friends and we tailgated before.,True,1,NA,bonding,790,jimmy buffet concert friend tailgated,2
108218,5235,3m,I got a new puppy.,I got a new puppy.,True,1,NA,affection,791,puppy,0
108237,4025,3m,I was offered a promotion at the company I work which will take my girlfriend and I from VA to TX.,I was offered a promotion at the company I work which will take my girlfriend and I from VA to TX.,True,1,achievement,achievement,792,offer promotion company girlfriend va tx,5
108244,397,3m,"I went to a part with my friends and walked both there and back, saving money and enjoying the evening.","I went to a part with my friends and walked both there and back, saving money and enjoying the evening.",True,1,NA,bonding,793,friend walk save money enjoyed evening,2
108281,2391,3m,My friend and i made some music,My friend and i made some music,True,1,bonding,bonding,794,friend music,2
108462,1376,3m,I went to an interesting art exposition in New York City.,I went to an interesting art exposition in New York City.,True,1,NA,achievement,795,art exposition york city,1
108599,6242,3m,I became an uncle.,I became an uncle.,True,1,affection,affection,796,uncle,1
108643,8900,3m,"I went hiking with my children, grandchildren and family friends.","I went hiking with my children, grandchildren and family friends.",True,1,NA,affection,797,hiking children grandchildren family friend,12
108704,583,3m,I finally won mario kart.,I finally won mario kart.,True,1,NA,achievement,798,won mario kart,1
108733,325,3m,Going for a nice job with my friend,Going for a nice job with my friend,True,1,NA,bonding,799,nice job friend,2
108810,1370,3m,Eating baked goods made by my husband made me happy.,Eating baked goods made by my husband made me happy.,True,1,NA,affection,800,eat baked husband,1
108845,12158,3m,I graduated college with a Bachelors of Science in Aerospace Engineering.,I graduated college with a Bachelors of Science in Aerospace Engineering.,True,1,NA,achievement,801,graduated college bachelors science aerospace engineer,2
108942,12076,3m,"While flying for business, I was upgraded to First Class on a flight to Manchester, NH.","While flying for business, I was upgraded to First Class on a flight to Manchester, NH.",True,1,NA,achievement,802,flying business upgraded class flight manchester nh,3
108962,118,3m,"I got to play with my friend's adorable kitten today, and she was very playful and affectionate.","I got to play with my friend's adorable kitten today, and she was very playful and affectionate.",True,1,NA,bonding,803,playing friend adorable kitten playing affectionate,2
108978,226,3m,Watched the new Twin Peaks last night.,Watched the new Twin Peaks last night.,True,1,NA,leisure,804,watched twin peaks night,0
109170,256,3m,I got to fix my truck,I got to fix my truck,True,1,NA,achievement,805,fix truck,0
109273,1534,24h,Watching a beautiful lightning storm!,Watching a beautiful lightning storm!,True,1,NA,nature,806,watched beautiful lightning storm,1
109319,2350,24h,My cousin that I haven't seen in a long time came down to visit from Georgia and we spent the afternoon catching up.,My cousin that I haven't seen in a long time came down to visit from Georgia and we spent the afternoon catching up.,True,1,NA,affection,807,cousin havent visit georgia spent afternoon catch,1
109410,663,24h,I ate some good ice cream.,I ate some good ice cream.,True,1,NA,enjoy_the_moment,808,ate ice cream,0
109462,273,24h,My Mom and I went shopping and I found the sunflower drying mat I wanted that another store was out of.,My Mom and I went shopping and I found the sunflower drying mat I wanted that another store was out of.,True,1,affection,affection,809,mom shopping found sunflower drying mat store,2
109523,256,24h,I got to fix the bathroom tiles,I got to fix the bathroom tiles,True,1,NA,achievement,810,fix bathroom tiled,0
109567,328,24h,I was able to spend some alone time with my wife last night.,I was able to spend some alone time with my wife last night.,True,1,NA,affection,811,spend wife night,1
109707,4438,24h,I met a girl that I feel like I really connect with.,I met a girl that I feel like I really connect with.,True,1,NA,bonding,812,met girl feel connect,1
109838,675,24h,I was able to get my Doctor to call me in a script for Antibiotics. Without haveing to go see him. My teeth are in bad shape and i woke up with a swollen jaw.,I was able to get my Doctor to call me in a script for Antibiotics. Without haveing to go see him. My teeth are in bad shape and i woke up with a swollen jaw.,True,3,NA,affection,813,doctor called script antibiotics haveing teeth bad shape woke swollen jaw,0
110110,1148,24h,My student loan income based repayment was approved.,My student loan income based repayment was approved.,True,1,NA,achievement,814,student loan income based repayment approved,2
110229,9017,24h,Hanging out with my boyfriend made me happy.,Hanging out with my boyfriend made me happy.,True,1,affection,affection,815,hang boyfriend,4
110669,66,24h,I made an omelette with muenster cheese and it turned out perfectly.,I made an omelette with muenster cheese and it turned out perfectly.,True,1,NA,achievement,816,omelette muenster cheese perfectly,0
111011,2520,24h,"I went shopping with my boyfriend, and I was able to buy him some chocolate that he really enjoys.","I went shopping with my boyfriend, and I was able to buy him some chocolate that he really enjoys.",True,1,NA,affection,817,shopping boyfriend buy chocolate enjoyed,4
111032,6838,24h,I got ice cream for an after dinner treat.,I got ice cream for an after dinner treat.,True,1,NA,enjoy_the_moment,818,ice cream dinner treat,0
111095,152,24h,I received my package in the mail.,I received my package in the mail.,True,1,NA,enjoy_the_moment,819,received package mail,2
111124,4005,24h,I figured out how to fix my computer.,I figured out how to fix my computer.,True,1,NA,achievement,820,figured fix computer,0
111173,2354,24h,An event that made me happy in the past 24 hours is eating my favorite breakfast of pancakes and sausage.,An event that made me happy in the past 24 hours is eating my favorite breakfast of pancakes and sausage.,True,1,NA,enjoy_the_moment,821,event hours eat favorite breakfast pancakes sausage,1
111523,256,24h,I slept like a rock last night!,I slept like a rock last night!,True,1,NA,leisure,822,slept rock night,0
111625,777,24h,"I was sleeping well last night, so I work up pretty refreshed and relaxed","I was sleeping well last night, so I work up pretty refreshed and relaxed",True,1,NA,enjoy_the_moment,823,sleep night pretty refreshed relax,0
111701,807,24h,I was with my friends at the beach,I was with my friends at the beach,True,1,NA,bonding,824,friend beach,2
111736,2096,24h,Making an amazing dinner of honey cilantro lime chicken.,Making an amazing dinner of honey cilantro lime chicken.,True,1,NA,leisure,825,amazing dinner honey cilantro lime chicken,1
111807,2981,24h,I picked up my son from school early and had a good conversation with him in the car.,I picked up my son from school early and had a good conversation with him in the car.,True,1,NA,affection,826,picked son school conversation car,1
111822,193,24h,The warriros are making it to the finals,The warriors are making it to the finals,False,1,NA,achievement,827,warriors final,0
111929,885,24h,"I spoke with a friend about work, the future, and investing.","I spoke with a friend about work, the future, and investing.",True,1,NA,bonding,828,spoke friend future invest,2
112033,7140,24h,When I visited home.,When I visited home.,True,1,NA,enjoy_the_moment,829,visit home,1
112157,12613,24h,I got to go and see my sister's new house that she is building.,I got to go and see my sister's new house that she is building.,True,1,NA,affection,830,sister house building,2
112462,914,24h,My girlfriend made me breakfast in bread.,My girlfriend made me breakfast in bread.,True,1,NA,affection,831,girlfriend breakfast bread,4
112475,56,24h,"There are many (most) beautiful moments in our lives.. But i would like to add this one during my travel. Around 2 months back, i visited Rishikesh and stayed in camps near Ganga.  At night time, it was dark as there was no electricity in camps. Suddenly i saw that in opposite side of camps, there were hundreds of fireflies lighting up the area. It was mesmerizing.","There are many (most) beautiful moments in our lives.. But i would like to add this one during my travel. Around 2 months back, i visited Rishikesh and stayed in camps near Ganga.  At night time, it was dark as there was no electricity in camps. Suddenly i saw that in opposite side of camps, there were hundreds of fireflies lighting up the area. It was mesmerizing.",True,6,NA,enjoy_the_moment,832,beautiful moment living add travel visit rishikesh stay camping ganga night dark electricity camping suddenly opposite camping hundreds fireflies light mesmerizing,3
112491,5889,24h,"Better Call Saul had a great episode that advanced the plot, and it's something I look forward to every week.","Better Call Saul had a great episode that advanced the plot, and it's something I look forward to every week.",True,1,NA,leisure,833,called saul episode advanced plot forward,0
112537,1978,24h,My sister brought home a tasty chocolate whiskey bundt cake for us to eat.,My sister brought home a tasty chocolate whiskey bundt cake for us to eat.,True,1,NA,affection,834,sister brought home tasty chocolate whiskey bundt cake eat,3
112600,1839,24h,When I arrived home from a hard day of work my dog jumped into my arms.,When I arrived home from a hard day of work my dog jumped into my arms.,True,1,affection,affection,835,arrived home hard dog jump arms,1
112629,273,24h,I finished painting my kitchen ceilings. I painted the walls brown the other day and then painted the slanted ceiling an off white. It came out nice.,I finished painting my kitchen ceilings. I painted the walls brown the other day and then painted the slanted ceiling an off white. It came out nice.,True,3,NA,achievement,836,finished painted kitchen ceiling painted walls brown painted slanted ceiling white nice,1
112702,243,24h,I was feeling sick and took some oregano oil which made me feel better quickly.,I was feeling sick and took some oregano oil which made me feel better quickly.,True,1,achievement,achievement,837,feel sick oregano oil feel quickly,0
112838,267,24h,Getting a pass to an E3 event.,Getting a pass to an E3 event.,True,1,NA,achievement,838,passed event,1
112912,616,24h,I saw a school of fish swimming through clear water while standing on the pier down at the beach.,I saw a school of fish swimming through clear water while standing on the pier down at the beach.,True,1,NA,enjoy_the_moment,839,school fish swimming water standing pier beach,0
113122,25,24h,Got 3 GB extra mobile data for the price of 1 GB data,Got 3 GB extra mobile data for the price of 1 GB data,True,1,NA,achievement,840,gb extra mobile data price gb data,1
113196,264,24h,Today i have appreciate by my coworker,Today i have appreciate by my coworker,True,1,NA,bonding,841,coworker,1
113428,2336,24h,Yesterday I went out and looked at my property where I am building a house and saw that lines had been painted on it for the construction team to dig footings and that made me excited and happy about the future.,Yesterday I went out and looked at my property where I am building a house and saw that lines had been painted on it for the construction team to dig footings and that made me excited and happy about the future.,True,1,NA,enjoy_the_moment,842,looked property building house lines painted construction team dig footings excited future,2
113637,11112,24h,"I learned today that I have received approval to take out a loan to by a new house, which is awesome.","I learned today that I have received approval to take out a loan to by a new house, which is awesome.",True,1,achievement,achievement,843,learned received approved loan house awesome,0
113719,64,24h,I splurged and got a super yummy coffee at a new coffee shop that opened up.,I splurged and got a super yummy coffee at a new coffee shop that opened up.,True,1,NA,enjoy_the_moment,844,splurged super yummy coffee coffee shopping,0
113791,5043,24h,I went out to eat with my family at the casual restaurant down the street.,I went out to eat with my family at the casual restaurant down the street.,True,1,NA,affection,845,eat family casual restaurant street,2
113815,1395,24h,I spent the evening playing board games with my little brother.,I spent the evening playing board games with my little brother.,True,1,NA,affection,846,spent evening playing board game brother,2
113868,682,24h,I had Japanese food for the first time in forever.  It was really good,I had Japanese food for the first time in forever.  It was really good,True,2,NA,achievement,847,japanese food forever,1
113870,794,24h,Decided to eat a salad for lunch.,Decided to eat a salad for lunch.,True,1,NA,leisure,848,decided eat salad lunch,1
114065,3207,24h,"I worked from home today, to receive the washer and dryer and every time I work from home like it a lot.  There is no stress of commuting, I get to have a bigger than normal breakfast and am dressed in comfortable clothes, so it's kind of a treat when I work from home.","I worked from home today, to receive the washer and dryer and every time I work from home like it a lot.  There is no stress of commuting, I get to have a bigger than normal breakfast and am dressed in comfortable clothes, so it's kind of a treat when I work from home.",True,2,NA,enjoy_the_moment,849,home received washer dryer home stress commute bigger normal breakfast dress comfortable clothes treat home,2
114238,364,24h,my brother birthday celebration was held on yesterday...,my brother birthday celebration was held on yesterday...,True,1,NA,affection,850,brother birthday celebrated held,2
114398,837,24h,I went to a Greek restaurant.  The food was very good.,I went to a Greek restaurant.  The food was very good.,True,2,leisure,leisure,851,greek restaurant food,0
114632,8712,24h,An event that made me happy in the past 24 hours was listening to a coworker that was retiring and hearing how she enjoyed her job.,An event that made me happy in the past 24 hours was listening to a coworker that was retiring and hearing how she enjoyed her job.,True,1,enjoy_the_moment,enjoy_the_moment,852,event hours listening coworker retired hear enjoyed job,1
114703,1584,24h,I found a cute mermaid doll.,I found a cute mermaid doll.,True,1,NA,achievement,853,found cute mermaid doll,1
115127,3252,24h,"I watched some really good episodes of The believers voice of victory with George Pearsons and Gloria Copeland, they talked about promotion.","I watched some really good episodes of The believers voice of victory with George Pearsons and Gloria Copeland, they talked about promotion.",True,1,NA,leisure,854,watched episode believers voice victory george pearsons gloria copeland talked promotion,1
115393,385,24h,I made some gluten fre chocolate cookies.,I made some gluten fre chocolate cookies.,True,1,NA,enjoy_the_moment,855,gluten fre chocolate cookies,0
115396,303,24h,The repair man came and fixed my dishwasher!,The repair man came and fixed my dishwasher!,True,1,NA,achievement,856,repair fix dishwasher,1
115441,190,24h,I made a new friend at work.,I made a new friend at work.,True,1,NA,bonding,857,friend,2
115729,60,24h,I was able to find a nice new place to live that is also highly affordable.,I was able to find a nice new place to live that is also highly affordable.,True,1,achievement,achievement,858,nice living highly afford,0
115731,118,24h,I got a really thoughtful birthday gift.,I got a really thoughtful birthday gift.,True,1,NA,enjoy_the_moment,859,thoughtful birthday gift,0
115793,13045,24h,In the past 24 hours I completed a task at work that had been stumping me over and over and finally I figured out what I had been doing wrong and it filled me with great happiness.,In the past 24 hours I completed a task at work that had been stumping me over and over and finally I figured out what I had been doing wrong and it filled me with great happiness.,True,1,NA,achievement,860,hours complete task stumping figured wrong filled happiness,0
116074,6736,24h,"I haven't spent anytime with my wife during the past week due to her being a nurse and working 18 hour shifts.  I finally got a chance to see her and we got to have breakfast this morning.  Even though it wasn't that long, we got the chance to talk and see how each of us were doing.","I haven't spent anytime with my wife during the past week due to her being a nurse and working 18 hour shifts.  I finally got a chance to see her and we got to have breakfast this morning.  Even though it wasn't that long, we got the chance to talk and see how each of us were doing.",True,3,affection,affection,861,havent spent anytime wife due nurse hours shift chance breakfast morning wasnt chance talked,1
116129,116,24h,I bought a led tv happy that day.,I bought a led tv happy that day.,True,1,NA,achievement,862,bought led tv,0
116143,1795,24h,I successfully installed my cold air intake and blowoff valve in my car.,I successfully installed my cold air intake and blowoff valve in my car.,True,1,NA,achievement,863,successfully installed cold air intake blowoff valve car,0
116158,1039,24h,My family and I went out for a special dessert of milkshakes after supper tonight and enjoyed time talking and drinking them.,My family and I went out for a special dessert of milkshakes after supper tonight and enjoyed time talking and drinking them.,True,1,NA,affection,864,family special dessert milkshakes supper tonight enjoyed talked drink,2
116171,1031,24h,I finished up my housework for today and tomorrow.,I finished up my housework for today and tomorrow.,True,1,NA,achievement,865,finished housework tomorrow,0
116532,801,24h,I went to work out late in the evening and a song that I enjoyed came on over the speakers.,I went to work out late in the evening and a song that I enjoyed came on over the speakers.,True,1,NA,enjoy_the_moment,866,late evening song enjoyed speakers,1
116568,234,24h,"I was able to box jump for 32 inches or higher on my first attempt at doing so, which I was proud of.","I was able to box jump for 32 inches or higher on my first attempt at doing so, which I was proud of.",True,1,NA,achievement,867,box jump inches attempt proud,0
116590,100,24h,I booked plane tickets for our winter vacation for nearly $200 less than they have been over the past few weeks that I was looking!,I booked plane tickets for our winter vacation for nearly $200 less than they have been over the past few weeks that I was looking!,True,1,NA,achievement,868,booked plane tickets winter vacation weeks,0
116591,2204,24h,I beat a level I have been trying to for some time on Candy Crush.,I beat a level I have been trying to for some time on Candy Crush.,True,1,NA,achievement,869,beat level candy crush,0
116712,2112,24h,I planned a day trip for a friend and I.,I planned a day trip for a friend and I.,True,1,NA,bonding,870,planned trip friend,2
116838,87,24h,My day at work was really easy.,My day at work was really easy.,True,1,NA,achievement,871,easy,0
116866,3163,24h,i bought a smartphone through online orders.,i bought a smartphone through online orders.,True,1,achievement,achievement,872,bought smartphone online,1
116990,1455,24h,playing video games with my roommate,playing video games with my roommate,True,1,NA,bonding,873,playing video game roommate,4
117076,191,24h,I WANT TO PLAY GROUND,I WANT TO PLAY GROUND,True,1,NA,leisure,874,playing ground,0
117136,2052,24h,I went to the mall and ate Chipotle.,I went to the mall and ate Chipotle.,True,1,leisure,leisure,875,mall ate chipotle,1
117642,620,24h,Watched a really good movie with my girlfriend.,Watched a really good movie with my girlfriend.,True,1,NA,affection,876,watched movie girlfriend,4
117829,936,24h,My dog was able to spend half the day outside in the nice weather running around the yard.  The fence is paying off!,My dog was able to spend half the day outside in the nice weather running around the yard.  The fence is paying off!,True,2,NA,nature,877,dog spend half nice weather running yard fence pay,1
118002,1663,24h,"I beat my wife again! In Scrabble, I'm starting to get good and I love that I can just play with her on our phones so easily.","I beat my wife again! In Scrabble, I'm starting to get good and I love that I can just play with her on our phones so easily.",True,2,affection,affection,878,beat wife scrabble im started love playing phone easily,2
118095,168,24h,Achieved a new fitness goal of mine.,Achieved a new fitness goal of mine.,True,1,achievement,achievement,879,achieved fit goal mine,0
118122,4269,24h,It was not unbearably hot today and I was allowed to enjoy the duration of the past 24 hours without sweating and feeling fatigued as a result of heat.,It was not unbearably hot today and I was allowed to enjoy the duration of the past 24 hours without sweating and feeling fatigued as a result of heat.,True,1,NA,enjoy_the_moment,880,unbearably hot allowed enjoyed duration hours sweated feel fatigued result heat,1
118329,70,24h,"When i reach my goals that moment will be the happiest 
moment in my life..","When i reach my goals that moment will be the happiest 
moment in my life..",True,1,NA,achievement,881,reach goal moment moment life,2
118531,2078,24h,My 4 month old son was able to wear his helmet for 2 hours straight without crying.,My 4 month old son was able to wear his helmet for 2 hours straight without crying.,True,1,NA,affection,882,son wear helmet hours straight crying,1
118596,843,24h,One of my staff met me to invite for her marriage.,One of my staff met me to invite for her marriage.,True,1,NA,affection,883,staff met invite marriage,2
118681,7,24h,I made a huge batch of yakisoba last night.  It really reminded me of Okinawa and living there.  It brought back good memories.,I made a huge batch of yakisoba last night.  It really reminded me of Okinawa and living there.  It brought back good memories.,True,3,NA,achievement,884,huge batch yakisoba night reminded okinawa living brought memories,2
118742,500,24h,I bought some leggings I wanted for cheaper than expected.,I bought some leggings I wanted for cheaper than expected.,True,1,NA,achievement,885,bought leg cheaper expected,1
118749,584,24h,I was very happy to get a little alone time yesterday morning.,I was very happy to get a little alone time yesterday morning.,True,1,NA,enjoy_the_moment,886,morning,0
118783,331,24h,A pepper seed I planted in March bloomed yesterday and it turned out to be a beautiful impatiens bush.,A pepper seed I planted in March bloomed yesterday and it turned out to be a beautiful impatiens bush.,True,1,NA,nature,887,pepper seed plants march bloom beautiful impatiens bush,3
118880,1579,24h,My gym got some new battle ropes.,My gym got some new battle ropes.,True,1,NA,exercise,888,gym battle ropes,0
